duration,month,hour,day_of_week,user_type
5.648966667,9,14,Saturday,Subscriber
9.3105,9,14,Saturday,Subscriber
22.75985,9,14,Saturday,Subscriber
26.78405,9,14,Saturday,Subscriber
77.09211667,9,14,Saturday,Customer
27.69826667,9,14,Saturday,Subscriber
67.97276667,9,14,Saturday,Customer
287.6595,9,14,Saturday,Customer
8.4423,9,14,Saturday,Subscriber
35.416,9,14,Saturday,Customer
28.84303333,9,14,Saturday,Customer
14.37813333,9,14,Saturday,Subscriber
16.1732,9,13,Saturday,Subscriber
34.67085,9,13,Saturday,Customer
9.504616667,9,13,Saturday,Subscriber
43.45003333,9,13,Saturday,Customer
69.48506667,9,13,Saturday,Customer
20.15808333,9,13,Saturday,Subscriber
7.7093,9,13,Saturday,Subscriber
4.869016667,9,13,Saturday,Subscriber
18.37078333,9,13,Saturday,Subscriber
9.991816667,9,13,Saturday,Subscriber
13.2116,9,13,Saturday,Subscriber
34.03053333,9,13,Saturday,Customer
91.40631667,9,13,Saturday,Customer
28.5781,9,13,Saturday,Customer
2.328866667,9,13,Saturday,Subscriber
33.62836667,9,13,Saturday,Subscriber
19.46441667,9,13,Saturday,Customer
12.32386667,9,13,Saturday,Subscriber
18.96386667,9,13,Saturday,Customer
20.93156667,9,13,Saturday,Subscriber
58.28228333,9,13,Saturday,Customer
51.23221667,9,13,Saturday,Customer
65.58978333,9,13,Saturday,Subscriber
22.74245,9,13,Saturday,Customer
360.0337,9,13,Saturday,Customer
17.66736667,9,13,Saturday,Subscriber
23.24413333,9,13,Saturday,Customer
3.41515,9,13,Saturday,Subscriber
13.36863333,9,13,Saturday,Subscriber
15.24405,9,13,Saturday,Subscriber
15.19358333,9,12,Saturday,Subscriber
10.77298333,9,12,Saturday,Customer
24.82866667,9,12,Saturday,Customer
8.950033333,9,12,Saturday,Subscriber
17.45511667,9,12,Saturday,Customer
22.33573333,9,12,Saturday,Customer
7.158816667,9,12,Saturday,Subscriber
61.96945,9,12,Saturday,Customer
29.88063333,9,12,Saturday,Subscriber
5.542283333,9,12,Saturday,Subscriber
13.15461667,9,12,Saturday,Subscriber
36.1501,9,12,Saturday,Customer
47.4796,9,12,Saturday,Subscriber
81.47411667,9,12,Saturday,Customer
26.63825,9,12,Saturday,Customer
61.9549,9,12,Saturday,Customer
7.0595,9,12,Saturday,Subscriber
4.357233333,9,12,Saturday,Subscriber
24.93933333,9,12,Saturday,Subscriber
7.952616667,9,12,Saturday,Subscriber
3.594033333,9,12,Saturday,Customer
16.57263333,9,12,Saturday,Subscriber
16.62753333,9,12,Saturday,Subscriber
14.86553333,9,12,Saturday,Subscriber
7.002016667,9,11,Saturday,Subscriber
28.25888333,9,11,Saturday,Subscriber
11.96866667,9,11,Saturday,Subscriber
7.127516667,9,11,Saturday,Subscriber
21.55903333,9,11,Saturday,Subscriber
10.013,9,11,Saturday,Subscriber
4.270833333,9,11,Saturday,Subscriber
9.56545,9,11,Saturday,Subscriber
4.536816667,9,11,Saturday,Subscriber
22.7195,9,11,Saturday,Customer
60.6687,9,11,Saturday,Subscriber
51.4074,9,11,Saturday,Customer
32.4996,9,11,Saturday,Customer
3.084616667,9,11,Saturday,Customer
26.96758333,9,11,Saturday,Customer
10.08678333,9,11,Saturday,Subscriber
19.84905,9,10,Saturday,Customer
30.25463333,9,10,Saturday,Customer
2.821066667,9,10,Saturday,Subscriber
5.264733333,9,10,Saturday,Subscriber
60.2406,9,10,Saturday,Customer
17.3681,9,10,Saturday,Customer
56.80191667,9,10,Saturday,Customer
16.91511667,9,10,Saturday,Subscriber
10.62851667,9,10,Saturday,Subscriber
21.28318333,9,10,Saturday,Subscriber
16.8672,9,10,Saturday,Subscriber
11.14363333,9,10,Saturday,Subscriber
18.76605,9,10,Saturday,Customer
8.328633333,9,10,Saturday,Customer
29.60001667,9,10,Saturday,Customer
156.7695,9,10,Saturday,Customer
14.04451667,9,10,Saturday,Subscriber
22.94576667,9,10,Saturday,Subscriber
27.14555,9,10,Saturday,Customer
7.197216667,9,9,Saturday,Subscriber
4.410183333,9,9,Saturday,Subscriber
24.25778333,9,9,Saturday,Customer
34.21693333,9,9,Saturday,Customer
6.125533333,9,9,Saturday,Subscriber
4.219683333,9,9,Saturday,Subscriber
9.237383333,9,9,Saturday,Subscriber
7.710183333,9,9,Saturday,Subscriber
5.57575,9,9,Saturday,Subscriber
4.816,9,9,Saturday,Subscriber
11.92261667,9,9,Saturday,Subscriber
18.51691667,9,9,Saturday,Subscriber
24.32245,9,9,Saturday,Customer
34.17263333,9,8,Saturday,Customer
19.81611667,9,8,Saturday,Subscriber
11.3922,9,8,Saturday,Subscriber
15.51811667,9,8,Saturday,Subscriber
6.799366667,9,8,Saturday,Subscriber
23.57395,9,8,Saturday,Customer
9.3402,9,8,Saturday,Subscriber
21.86456667,9,8,Saturday,Subscriber
9.27255,9,8,Saturday,Subscriber
14.60435,9,7,Saturday,Subscriber
17.47593333,9,6,Saturday,Subscriber
19.19485,9,6,Saturday,Subscriber
2.637316667,9,3,Saturday,Subscriber
9.25565,9,3,Saturday,Subscriber
7.662983333,9,2,Saturday,Subscriber
6.896116667,9,2,Saturday,Subscriber
24.43108333,9,2,Saturday,Subscriber
32.67761667,9,1,Saturday,Customer
34.96506667,9,1,Saturday,Customer
26.2493,9,0,Saturday,Customer
24.87866667,9,0,Saturday,Customer
112.7951,9,0,Saturday,Customer
4.6873,9,23,Friday,Subscriber
5.791333333,9,23,Friday,Subscriber
11.888,9,23,Friday,Subscriber
11.88246667,9,23,Friday,Subscriber
12.47785,9,22,Friday,Subscriber
7.540083333,9,22,Friday,Customer
10.83793333,9,22,Friday,Subscriber
589.3860167,9,22,Friday,Subscriber
20.22626667,9,22,Friday,Subscriber
14.09786667,9,21,Friday,Subscriber
8.257966667,9,21,Friday,Subscriber
18.35985,9,21,Friday,Customer
15.89498333,9,21,Friday,Subscriber
48.3342,9,21,Friday,Subscriber
6.037316667,9,21,Friday,Subscriber
10.81131667,9,21,Friday,Subscriber
20.00568333,9,21,Friday,Subscriber
3.9355,9,21,Friday,Subscriber
10.86388333,9,20,Friday,Subscriber
6.415583333,9,20,Friday,Subscriber
6.692766667,9,20,Friday,Subscriber
31.71875,9,20,Friday,Subscriber
109.3563833,9,20,Friday,Customer
8.1764,9,20,Friday,Subscriber
12.50255,9,20,Friday,Subscriber
10.02056667,9,20,Friday,Subscriber
53.9613,9,20,Friday,Customer
20.2051,9,19,Friday,Customer
11.85733333,9,19,Friday,Subscriber
10.28573333,9,19,Friday,Subscriber
22.02703333,9,19,Friday,Customer
7.314916667,9,19,Friday,Subscriber
31.12743333,9,19,Friday,Subscriber
29.65345,9,19,Friday,Subscriber
30.31818333,9,19,Friday,Subscriber
9.79185,9,19,Friday,Subscriber
27.39803333,9,19,Friday,Subscriber
8.4016,9,19,Friday,Subscriber
7.7805,9,19,Friday,Subscriber
40.13578333,9,19,Friday,Subscriber
8.365683333,9,19,Friday,Subscriber
17.11138333,9,19,Friday,Subscriber
18.2931,9,19,Friday,Customer
6.995166667,9,18,Friday,Subscriber
85.93405,9,18,Friday,Customer
8.705433333,9,18,Friday,Subscriber
22.55525,9,18,Friday,Customer
6.2842,9,18,Friday,Subscriber
3.544933333,9,18,Friday,Subscriber
16.5558,9,18,Friday,Subscriber
14.43416667,9,18,Friday,Subscriber
5.606833333,9,18,Friday,Subscriber
9.870916667,9,18,Friday,Subscriber
17.95163333,9,18,Friday,Subscriber
34.06591667,9,18,Friday,Customer
6.2011,9,18,Friday,Subscriber
18.79051667,9,18,Friday,Subscriber
19.77995,9,18,Friday,Subscriber
15.2548,9,18,Friday,Customer
11.12583333,9,18,Friday,Subscriber
73.07006667,9,18,Friday,Customer
7.717683333,9,18,Friday,Customer
38.8256,9,18,Friday,Subscriber
9.270583333,9,18,Friday,Subscriber
8.40505,9,18,Friday,Subscriber
6.385616667,9,18,Friday,Subscriber
6.854916667,9,18,Friday,Subscriber
24.01076667,9,18,Friday,Customer
26.45298333,9,18,Friday,Subscriber
11.49268333,9,18,Friday,Subscriber
16.32106667,9,18,Friday,Subscriber
15.4854,9,18,Friday,Subscriber
38.6885,9,18,Friday,Subscriber
9.847033333,9,18,Friday,Subscriber
5.8421,9,17,Friday,Subscriber
10.80811667,9,17,Friday,Subscriber
26.65131667,9,17,Friday,Customer
3.954983333,9,17,Friday,Subscriber
5.332933333,9,17,Friday,Subscriber
28.60283333,9,17,Friday,Customer
9.2521,9,17,Friday,Subscriber
15.6042,9,17,Friday,Subscriber
13.1206,9,17,Friday,Subscriber
22.77193333,9,17,Friday,Customer
20.46755,9,17,Friday,Subscriber
10.70436667,9,17,Friday,Subscriber
15.86843333,9,17,Friday,Subscriber
14.04545,9,17,Friday,Subscriber
28.37876667,9,17,Friday,Subscriber
12.62748333,9,17,Friday,Customer
25.58526667,9,17,Friday,Subscriber
18.8813,9,17,Friday,Subscriber
6.195166667,9,17,Friday,Subscriber
147.6247833,9,17,Friday,Customer
7.1362,9,17,Friday,Subscriber
9.100666667,9,17,Friday,Subscriber
10.59401667,9,17,Friday,Subscriber
30.08828333,9,17,Friday,Customer
42.23426667,9,17,Friday,Subscriber
10.78611667,9,17,Friday,Subscriber
1.975083333,9,17,Friday,Subscriber
26.47868333,9,17,Friday,Subscriber
6.372433333,9,17,Friday,Subscriber
11.00548333,9,17,Friday,Subscriber
4.947633333,9,17,Friday,Subscriber
21.0494,9,17,Friday,Subscriber
13.46623333,9,17,Friday,Subscriber
13.41996667,9,17,Friday,Subscriber
6.79445,9,17,Friday,Subscriber
189.8630167,9,17,Friday,Customer
15.58365,9,17,Friday,Subscriber
41.58256667,9,17,Friday,Customer
13.06855,9,17,Friday,Subscriber
15.2878,9,16,Friday,Subscriber
5.510316667,9,16,Friday,Subscriber
13.33385,9,16,Friday,Subscriber
7.02265,9,16,Friday,Subscriber
19.7171,9,16,Friday,Subscriber
10.72993333,9,16,Friday,Subscriber
10.11065,9,16,Friday,Customer
7.787466667,9,16,Friday,Subscriber
16.9938,9,16,Friday,Subscriber
8.263916667,9,16,Friday,Subscriber
6.769016667,9,16,Friday,Subscriber
22.4499,9,16,Friday,Subscriber
12.73501667,9,16,Friday,Subscriber
12.06341667,9,16,Friday,Customer
28.7876,9,16,Friday,Subscriber
31.0669,9,16,Friday,Subscriber
8.30235,9,16,Friday,Subscriber
15.65791667,9,16,Friday,Subscriber
7.686983333,9,16,Friday,Subscriber
14.46865,9,16,Friday,Subscriber
10.86231667,9,16,Friday,Subscriber
4.9767,9,16,Friday,Subscriber
8.528533333,9,16,Friday,Subscriber
18.40065,9,16,Friday,Subscriber
11.05466667,9,16,Friday,Subscriber
16.24516667,9,16,Friday,Subscriber
23.993,9,16,Friday,Customer
7.207133333,9,16,Friday,Subscriber
20.92108333,9,16,Friday,Subscriber
8.9917,9,15,Friday,Customer
6.4426,9,15,Friday,Subscriber
4.76465,9,15,Friday,Subscriber
17.96866667,9,15,Friday,Subscriber
10.78591667,9,15,Friday,Subscriber
30.90166667,9,15,Friday,Subscriber
28.34316667,9,15,Friday,Customer
10.27501667,9,15,Friday,Subscriber
10.13673333,9,15,Friday,Customer
5.607366667,9,15,Friday,Subscriber
13.4965,9,15,Friday,Subscriber
23.9892,9,15,Friday,Customer
17.69593333,9,15,Friday,Customer
22.39983333,9,15,Friday,Customer
9.229166667,9,15,Friday,Subscriber
11.70781667,9,14,Friday,Subscriber
4.044416667,9,14,Friday,Subscriber
3.253316667,9,14,Friday,Subscriber
8.052983333,9,14,Friday,Subscriber
14.13881667,9,14,Friday,Subscriber
14.82355,9,14,Friday,Customer
13.75123333,9,14,Friday,Subscriber
15.64285,9,14,Friday,Customer
13.7891,9,14,Friday,Subscriber
4.894783333,9,13,Friday,Subscriber
14.7454,9,13,Friday,Subscriber
27.75271667,9,13,Friday,Customer
21.70328333,9,13,Friday,Customer
30.08963333,9,13,Friday,Subscriber
9.466366667,9,13,Friday,Subscriber
33.65008333,9,13,Friday,Customer
17.46708333,9,13,Friday,Customer
16.51568333,9,13,Friday,Subscriber
18.25028333,9,13,Friday,Subscriber
8.270716667,9,13,Friday,Subscriber
5.67,9,13,Friday,Subscriber
12.77613333,9,13,Friday,Customer
8.22695,9,12,Friday,Subscriber
5.872466667,9,12,Friday,Subscriber
29.03648333,9,12,Friday,Customer
18.39755,9,12,Friday,Customer
9.113566667,9,12,Friday,Subscriber
8.557883333,9,12,Friday,Subscriber
8.077733333,9,12,Friday,Subscriber
7.094583333,9,12,Friday,Subscriber
8.94805,9,12,Friday,Subscriber
22.49825,9,12,Friday,Customer
5.851483333,9,12,Friday,Subscriber
1.918883333,9,12,Friday,Subscriber
4.85245,9,11,Friday,Subscriber
8.970616667,9,11,Friday,Subscriber
5.836166667,9,11,Friday,Subscriber
3.6038,9,11,Friday,Subscriber
251.1118333,9,11,Friday,Customer
4.144433333,9,11,Friday,Subscriber
10.53048333,9,11,Friday,Subscriber
5.90515,9,11,Friday,Subscriber
7.34805,9,11,Friday,Subscriber
15.03126667,9,11,Friday,Customer
13.84381667,9,11,Friday,Customer
282.3023333,9,10,Friday,Customer
7.508666667,9,10,Friday,Subscriber
14.78578333,9,10,Friday,Subscriber
9.4625,9,10,Friday,Subscriber
4.270433333,9,10,Friday,Subscriber
2.359616667,9,10,Friday,Subscriber
8.547183333,9,10,Friday,Subscriber
3.66105,9,10,Friday,Subscriber
20.93026667,9,9,Friday,Customer
4.5861,9,9,Friday,Subscriber
25.1215,9,9,Friday,Customer
10.35153333,9,9,Friday,Subscriber
11.89101667,9,9,Friday,Customer
24.14931667,9,9,Friday,Customer
13.18216667,9,9,Friday,Subscriber
6.2475,9,9,Friday,Subscriber
6.186083333,9,9,Friday,Subscriber
8.424733333,9,9,Friday,Subscriber
11.01923333,9,9,Friday,Subscriber
13.42573333,9,9,Friday,Subscriber
6.31475,9,9,Friday,Customer
25.21345,9,8,Friday,Subscriber
3.8528,9,8,Friday,Subscriber
6.7638,9,8,Friday,Subscriber
15.0351,9,8,Friday,Subscriber
20.82876667,9,8,Friday,Subscriber
13.10965,9,8,Friday,Subscriber
15.39233333,9,8,Friday,Subscriber
11.3853,9,8,Friday,Subscriber
3.920466667,9,8,Friday,Subscriber
5.204116667,9,8,Friday,Subscriber
21.73873333,9,8,Friday,Subscriber
11.73943333,9,8,Friday,Subscriber
20.4904,9,8,Friday,Customer
5.471166667,9,8,Friday,Subscriber
7.861333333,9,8,Friday,Subscriber
19.59925,9,8,Friday,Subscriber
8.489316667,9,8,Friday,Subscriber
4.53305,9,7,Friday,Subscriber
12.4312,9,7,Friday,Subscriber
17.52043333,9,7,Friday,Subscriber
10.79873333,9,7,Friday,Subscriber
10.13238333,9,7,Friday,Subscriber
11.10598333,9,7,Friday,Subscriber
17.29851667,9,7,Friday,Subscriber
10.4819,9,7,Friday,Subscriber
25.2932,9,7,Friday,Subscriber
17.54235,9,7,Friday,Subscriber
6.102116667,9,7,Friday,Subscriber
1.4423,9,7,Friday,Subscriber
11.61395,9,7,Friday,Subscriber
2.770216667,9,7,Friday,Subscriber
9.68375,9,7,Friday,Subscriber
10.80923333,9,7,Friday,Subscriber
5.320216667,9,7,Friday,Subscriber
4.09165,9,6,Friday,Subscriber
15.27386667,9,6,Friday,Subscriber
6.167816667,9,6,Friday,Subscriber
8.249433333,9,6,Friday,Subscriber
4.01255,9,6,Friday,Customer
2.91805,9,6,Friday,Subscriber
6.426433333,9,5,Friday,Subscriber
2.875266667,9,5,Friday,Subscriber
21.64328333,9,5,Friday,Customer
10.63823333,9,1,Friday,Subscriber
11.27656667,9,1,Friday,Subscriber
9.978116667,9,0,Friday,Subscriber
16.59573333,9,0,Friday,Subscriber
12.2403,9,0,Friday,Subscriber
8.095016667,9,0,Friday,Customer
5.289783333,9,23,Thursday,Subscriber
8.972983333,9,23,Thursday,Subscriber
15.4699,9,22,Thursday,Subscriber
89.30853333,9,22,Thursday,Customer
8.912683333,9,22,Thursday,Subscriber
15.4311,9,22,Thursday,Subscriber
8.36385,9,22,Thursday,Customer
20.45311667,9,22,Thursday,Customer
17.34301667,9,22,Thursday,Subscriber
5.70895,9,21,Thursday,Subscriber
4.41565,9,21,Thursday,Subscriber
20.86018333,9,21,Thursday,Subscriber
2.71785,9,21,Thursday,Subscriber
34.3843,9,21,Thursday,Subscriber
20.43216667,9,21,Thursday,Subscriber
9.237233333,9,21,Thursday,Subscriber
17.0791,9,21,Thursday,Customer
95.6348,9,20,Thursday,Customer
4.610133333,9,20,Thursday,Subscriber
3.86505,9,20,Thursday,Subscriber
2.8014,9,20,Thursday,Subscriber
25.91098333,9,20,Thursday,Subscriber
44.11556667,9,20,Thursday,Customer
11.57811667,9,20,Thursday,Subscriber
6.54935,9,20,Thursday,Subscriber
10.72865,9,20,Thursday,Subscriber
10.41505,9,20,Thursday,Subscriber
7.357383333,9,20,Thursday,Subscriber
6.120166667,9,20,Thursday,Subscriber
9.585066667,9,20,Thursday,Subscriber
10.34698333,9,20,Thursday,Subscriber
23.14766667,9,20,Thursday,Subscriber
4.765083333,9,20,Thursday,Subscriber
26.71858333,9,19,Thursday,Subscriber
11.49753333,9,19,Thursday,Subscriber
14.9131,9,19,Thursday,Subscriber
24.5617,9,19,Thursday,Subscriber
30.39531667,9,19,Thursday,Customer
25.5795,9,19,Thursday,Customer
25.32945,9,19,Thursday,Subscriber
26.66015,9,19,Thursday,Subscriber
6.542883333,9,19,Thursday,Subscriber
5.940516667,9,19,Thursday,Subscriber
27.00571667,9,19,Thursday,Subscriber
7.9549,9,19,Thursday,Subscriber
6.172383333,9,19,Thursday,Subscriber
29.36953333,9,19,Thursday,Subscriber
23.65353333,9,19,Thursday,Subscriber
10.91735,9,19,Thursday,Subscriber
6.1435,9,19,Thursday,Subscriber
7.88125,9,19,Thursday,Subscriber
5.089666667,9,19,Thursday,Subscriber
2.801616667,9,19,Thursday,Subscriber
7.446516667,9,19,Thursday,Subscriber
3.10365,9,18,Thursday,Subscriber
6.00535,9,18,Thursday,Subscriber
11.82938333,9,18,Thursday,Subscriber
16.92325,9,18,Thursday,Subscriber
6.421083333,9,18,Thursday,Subscriber
5.33195,9,18,Thursday,Subscriber
20.31751667,9,18,Thursday,Subscriber
3.800733333,9,18,Thursday,Subscriber
13.11995,9,18,Thursday,Subscriber
4.2433,9,18,Thursday,Subscriber
4.999866667,9,18,Thursday,Subscriber
7.094483333,9,18,Thursday,Subscriber
12.18815,9,18,Thursday,Customer
11.52971667,9,18,Thursday,Subscriber
3.13695,9,18,Thursday,Subscriber
7.712283333,9,18,Thursday,Subscriber
24.58273333,9,18,Thursday,Subscriber
20.09116667,9,18,Thursday,Customer
23.31765,9,18,Thursday,Subscriber
35.35476667,9,18,Thursday,Subscriber
23.62351667,9,18,Thursday,Customer
10.23056667,9,18,Thursday,Customer
5.826566667,9,18,Thursday,Subscriber
14.40068333,9,18,Thursday,Subscriber
2.83215,9,18,Thursday,Subscriber
5.615016667,9,17,Thursday,Subscriber
18.61908333,9,17,Thursday,Subscriber
11.4869,9,17,Thursday,Subscriber
5.171433333,9,17,Thursday,Subscriber
23.00108333,9,17,Thursday,Subscriber
4.92215,9,17,Thursday,Subscriber
21.6448,9,17,Thursday,Customer
13.02521667,9,17,Thursday,Subscriber
2.164,9,17,Thursday,Subscriber
10.09651667,9,17,Thursday,Subscriber
25.97085,9,17,Thursday,Customer
18.22985,9,17,Thursday,Customer
14.69591667,9,17,Thursday,Subscriber
16.77788333,9,17,Thursday,Subscriber
33.92168333,9,17,Thursday,Customer
31.01665,9,17,Thursday,Subscriber
13.87156667,9,17,Thursday,Subscriber
22.50711667,9,17,Thursday,Subscriber
19.62603333,9,17,Thursday,Subscriber
17.23888333,9,17,Thursday,Subscriber
5.887083333,9,17,Thursday,Subscriber
13.84006667,9,17,Thursday,Subscriber
19.13583333,9,17,Thursday,Subscriber
21.72091667,9,17,Thursday,Customer
12.84963333,9,17,Thursday,Subscriber
1.64045,9,17,Thursday,Subscriber
3.605183333,9,17,Thursday,Subscriber
11.96398333,9,17,Thursday,Subscriber
15.58428333,9,17,Thursday,Subscriber
8.932866667,9,17,Thursday,Subscriber
10.63005,9,17,Thursday,Subscriber
1.554766667,9,16,Thursday,Subscriber
6.343483333,9,16,Thursday,Subscriber
6.43695,9,16,Thursday,Subscriber
4.30135,9,16,Thursday,Subscriber
22.04428333,9,16,Thursday,Subscriber
6.876833333,9,16,Thursday,Subscriber
9.593716667,9,16,Thursday,Subscriber
17.26671667,9,16,Thursday,Customer
17.37678333,9,16,Thursday,Subscriber
21.04155,9,16,Thursday,Subscriber
18.43946667,9,16,Thursday,Subscriber
54.40331667,9,16,Thursday,Customer
8.236083333,9,16,Thursday,Subscriber
8.861416667,9,16,Thursday,Subscriber
12.05878333,9,16,Thursday,Customer
4.280066667,9,16,Thursday,Subscriber
6.732716667,9,16,Thursday,Subscriber
12.21066667,9,16,Thursday,Subscriber
12.24648333,9,16,Thursday,Subscriber
15.26641667,9,16,Thursday,Customer
4.11665,9,16,Thursday,Subscriber
6.626783333,9,16,Thursday,Subscriber
10.22433333,9,16,Thursday,Subscriber
1.84445,9,16,Thursday,Customer
10.23928333,9,16,Thursday,Subscriber
11.26761667,9,16,Thursday,Subscriber
5.746433333,9,16,Thursday,Subscriber
34.58406667,9,16,Thursday,Customer
13.4927,9,16,Thursday,Customer
3.80315,9,16,Thursday,Subscriber
13.04945,9,16,Thursday,Subscriber
22.24811667,9,15,Thursday,Customer
21.01605,9,15,Thursday,Customer
5.4903,9,15,Thursday,Subscriber
15.75925,9,15,Thursday,Customer
17.93693333,9,15,Thursday,Subscriber
17.76743333,9,15,Thursday,Subscriber
11.12005,9,15,Thursday,Subscriber
15.38865,9,15,Thursday,Customer
4.128883333,9,15,Thursday,Subscriber
24.2792,9,15,Thursday,Subscriber
17.38983333,9,15,Thursday,Subscriber
21.86383333,9,15,Thursday,Subscriber
20.46403333,9,15,Thursday,Subscriber
2.092066667,9,15,Thursday,Subscriber
11.76333333,9,15,Thursday,Subscriber
4.203466667,9,15,Thursday,Subscriber
10.519,9,15,Thursday,Subscriber
13.8067,9,15,Thursday,Subscriber
48.5677,9,14,Thursday,Customer
7.456283333,9,14,Thursday,Subscriber
13.4248,9,14,Thursday,Subscriber
26.74015,9,14,Thursday,Subscriber
54.05891667,9,14,Thursday,Customer
12.81873333,9,14,Thursday,Subscriber
19.82193333,9,14,Thursday,Subscriber
3.0845,9,14,Thursday,Subscriber
10.8148,9,14,Thursday,Subscriber
9.966866667,9,14,Thursday,Customer
24.3108,9,14,Thursday,Subscriber
7.29515,9,13,Thursday,Subscriber
8.942466667,9,13,Thursday,Subscriber
4.445116667,9,13,Thursday,Subscriber
40.57293333,9,13,Thursday,Customer
30.47246667,9,13,Thursday,Subscriber
45.13721667,9,13,Thursday,Customer
4.7868,9,13,Thursday,Subscriber
18.5224,9,13,Thursday,Subscriber
5.6267,9,13,Thursday,Subscriber
70.75603333,9,13,Thursday,Subscriber
9.8312,9,13,Thursday,Subscriber
12.26145,9,12,Thursday,Subscriber
15.58976667,9,12,Thursday,Subscriber
4.889133333,9,12,Thursday,Subscriber
28.44961667,9,12,Thursday,Subscriber
26.71376667,9,12,Thursday,Customer
19.41201667,9,12,Thursday,Customer
9.764116667,9,12,Thursday,Customer
18.26053333,9,12,Thursday,Subscriber
15.15156667,9,12,Thursday,Subscriber
6.541183333,9,12,Thursday,Subscriber
53.14761667,9,12,Thursday,Customer
16.36313333,9,12,Thursday,Customer
10.05596667,9,12,Thursday,Subscriber
21.04698333,9,12,Thursday,Customer
16.04971667,9,12,Thursday,Customer
17.5117,9,12,Thursday,Customer
7.98035,9,12,Thursday,Subscriber
4.506983333,9,12,Thursday,Subscriber
81.1489,9,11,Thursday,Customer
5.842616667,9,11,Thursday,Subscriber
14.16046667,9,11,Thursday,Subscriber
11.01485,9,11,Thursday,Subscriber
25.85321667,9,11,Thursday,Customer
5.5691,9,11,Thursday,Subscriber
40.37221667,9,10,Thursday,Customer
3.971533333,9,10,Thursday,Subscriber
31.0408,9,10,Thursday,Subscriber
3.25805,9,10,Thursday,Subscriber
10.14038333,9,10,Thursday,Subscriber
23.05393333,9,10,Thursday,Customer
13.96663333,9,9,Thursday,Customer
12.7458,9,9,Thursday,Subscriber
14.38071667,9,9,Thursday,Subscriber
6.529,9,9,Thursday,Subscriber
32.36878333,9,9,Thursday,Subscriber
10.19658333,9,9,Thursday,Subscriber
6.570883333,9,9,Thursday,Subscriber
7.671466667,9,9,Thursday,Subscriber
164.9352333,9,9,Thursday,Customer
20.11425,9,9,Thursday,Subscriber
26.19393333,9,9,Thursday,Subscriber
11.22435,9,9,Thursday,Subscriber
13.96928333,9,9,Thursday,Subscriber
12.80365,9,8,Thursday,Subscriber
5.10755,9,8,Thursday,Subscriber
7.2147,9,8,Thursday,Subscriber
5.088816667,9,8,Thursday,Subscriber
5.377733333,9,8,Thursday,Subscriber
15.4344,9,8,Thursday,Subscriber
8.716966667,9,8,Thursday,Subscriber
25.01141667,9,8,Thursday,Subscriber
6.9248,9,8,Thursday,Subscriber
4.978233333,9,8,Thursday,Subscriber
5.6735,9,8,Thursday,Subscriber
19.74678333,9,8,Thursday,Subscriber
9.0533,9,8,Thursday,Subscriber
4.45945,9,8,Thursday,Subscriber
21.52576667,9,8,Thursday,Subscriber
11.51395,9,8,Thursday,Subscriber
19.77738333,9,8,Thursday,Customer
36.92755,9,8,Thursday,Subscriber
15.09951667,9,8,Thursday,Subscriber
9.96425,9,8,Thursday,Subscriber
12.6001,9,8,Thursday,Subscriber
8.92975,9,7,Thursday,Subscriber
17.76426667,9,7,Thursday,Subscriber
16.71326667,9,7,Thursday,Subscriber
4.643683333,9,7,Thursday,Subscriber
16.02181667,9,7,Thursday,Subscriber
24.91553333,9,7,Thursday,Subscriber
18.54716667,9,7,Thursday,Subscriber
7.8298,9,7,Thursday,Subscriber
13.5717,9,7,Thursday,Subscriber
17.88445,9,7,Thursday,Subscriber
26.98915,9,7,Thursday,Subscriber
14.10013333,9,7,Thursday,Subscriber
19.78596667,9,7,Thursday,Subscriber
8.433266667,9,7,Thursday,Subscriber
22.7304,9,7,Thursday,Subscriber
6.244066667,9,7,Thursday,Subscriber
8.236616667,9,7,Thursday,Subscriber
4.706283333,9,7,Thursday,Subscriber
10.66933333,9,7,Thursday,Subscriber
3.666983333,9,7,Thursday,Subscriber
9.487266667,9,7,Thursday,Subscriber
4.789316667,9,7,Thursday,Subscriber
24.5746,9,7,Thursday,Subscriber
19.62175,9,6,Thursday,Subscriber
4.303566667,9,6,Thursday,Subscriber
12.44206667,9,6,Thursday,Subscriber
13.88523333,9,6,Thursday,Subscriber
4.6886,9,6,Thursday,Subscriber
9.7982,9,6,Thursday,Subscriber
8.257416667,9,6,Thursday,Subscriber
28.40168333,9,5,Thursday,Subscriber
3.3268,9,5,Thursday,Subscriber
6.91425,9,5,Thursday,Subscriber
2.403116667,9,2,Thursday,Subscriber
5.273883333,9,0,Thursday,Subscriber
7.784716667,9,23,Wednesday,Customer
7.249533333,9,23,Wednesday,Subscriber
7.5946,9,22,Wednesday,Subscriber
10.9824,9,22,Wednesday,Subscriber
10.55626667,9,22,Wednesday,Subscriber
12.31773333,9,22,Wednesday,Subscriber
19.59631667,9,22,Wednesday,Subscriber
4.378266667,9,22,Wednesday,Subscriber
8.3573,9,22,Wednesday,Subscriber
11.8476,9,22,Wednesday,Subscriber
20.41125,9,21,Wednesday,Subscriber
33.28456667,9,21,Wednesday,Subscriber
19.85526667,9,21,Wednesday,Subscriber
4.482233333,9,21,Wednesday,Subscriber
7.7942,9,21,Wednesday,Subscriber
22.96113333,9,21,Wednesday,Subscriber
14.72795,9,21,Wednesday,Subscriber
